Name,Assigned Male,Year,Assigned Female,Total
Chenai,,2005,1.0,1.0
Chelsea-Leigh,,2005,1.0,1.0
Celina,,2005,1.0,1.0
Carol,,2005,1.0,1.0
Carmyn,,2005,1.0,1.0
Carmela,,2005,1.0,1.0
Cariss,,2005,1.0,1.0
Careen,,2005,1.0,1.0
Caoilainn,,2005,1.0,1.0
Candy,,2005,1.0,1.0
Cameryn,,2005,1.0,1.0
Calleigh,,2005,1.0,1.0
Carol-Ann,,2005,1.0,1.0
Carolanne,,2005,1.0,1.0
Carole-Anne,,2005,1.0,1.0
Carrie-Anne,,2005,1.0,1.0
Ceitidh,,2005,1.0,1.0
Cecily,,2005,1.0,1.0
Cecilia,,2005,1.0,1.0
Cecelia,,2005,1.0,1.0
Ceara,,2005,1.0,1.0
Cayleigh,,2005,1.0,1.0
Catrin,,2005,1.0,1.0
Catelyn,,2005,1.0,1.0
Catalina,,2005,1.0,1.0
Cary,,2005,1.0,1.0
Christa,,2005,1.0,1.0
Dannielle,,2005,1.0,1.0
Danniella,,2005,1.0,1.0
Danna,,2005,1.0,1.0
Danah,,2005,1.0,1.0
Dalia,,2005,1.0,1.0
Daisie,,2005,1.0,1.0
Dannika,,2005,1.0,1.0
Danya,,2005,1.0,1.0
Deri,,2005,1.0,1.0
Demmi,,2005,1.0,1.0
Delaney,,2005,1.0,1.0
Deena,,2005,1.0,1.0
Debbie,,2005,1.0,1.0
Dearbhla,,2005,1.0,1.0
Deanne,,2005,1.0,1.0
Davina,,2005,1.0,1.0
Clea,,2005,1.0,1.0
Clarice,,2005,1.0,1.0
Ciera,,2005,1.0,1.0
Cienna,,2005,1.0,1.0
Cicely,,2005,1.0,1.0
Ciarra,,2005,1.0,1.0
Chyvonne,,2005,1.0,1.0
Christianne,,2005,1.0,1.0
Christiana,,2005,1.0,1.0
Clova,,2005,1.0,1.0
Cree,,2005,1.0,1.0
Courtney-Leigh,,2005,1.0,1.0
Corrine,,2005,1.0,1.0
Chrissy,,2005,1.0,1.0
Corinne,,2005,1.0,1.0
Corina,,2005,1.0,1.0
Coreen,,2005,1.0,1.0
Coleen,,2005,1.0,1.0
Corinna,,2005,1.0,1.0
Enya,,2005,3.0,3.0
Emmy,,2005,3.0,3.0
Emma-Jane,,2005,3.0,3.0
Emillie,,2005,3.0,3.0
Emilee,,2005,3.0,3.0
Ema,,2005,3.0,3.0
Elysia,,2005,3.0,3.0
Elsa,,2005,3.0,3.0
Ellie-May,,2005,3.0,3.0
Elli,,2005,3.0,3.0
Elanor,,2005,3.0,3.0
Ekaterina,,2005,3.0,3.0
Eimear,,2005,3.0,3.0
Diana,,2005,3.0,3.0
Demileigh,,2005,3.0,3.0
Dawn,,2005,3.0,3.0
Darcie,,2005,3.0,3.0
Daniela,,2005,3.0,3.0
Dani,,2005,3.0,3.0
Erinn,,2005,3.0,3.0
Cordelia,,2005,3.0,3.0
Esha,,2005,3.0,3.0
Freyja,,2005,3.0,3.0
Kailey,,2005,3.0,3.0
Kacy,,2005,3.0,3.0
Juliet,,2005,3.0,3.0
Jolie,,2005,3.0,3.0
Johanna,,2005,3.0,3.0
Joely,,2005,3.0,3.0
Jill,,2005,3.0,3.0
Jena,,2005,3.0,3.0
Jaimee,,2005,3.0,3.0
Jada,,2005,3.0,3.0
Iram,,2005,3.0,3.0
Ines,,2005,3.0,3.0
Hibah,,2005,3.0,3.0
Haylie,,2005,3.0,3.0
Harmony,,2005,3.0,3.0
Harlie,,2005,3.0,3.0
Hafsa,,2005,3.0,3.0
Gina,,2005,3.0,3.0
Fearn,,2005,3.0,3.0
Colette,,2005,3.0,3.0
Amira,,2005,3.0,3.0
Amalie,,2005,3.0,3.0
Amal,,2005,3.0,3.0
Alysia,,2005,3.0,3.0
Alyshia,,2005,3.0,3.0
Alisa,,2005,3.0,3.0
Alina,,2005,3.0,3.0
Alia,,2005,3.0,3.0
Alessia,,2005,3.0,3.0
Aleksandra,,2005,3.0,3.0
Aislinn,,2005,3.0,3.0
Aisling,,2005,3.0,3.0
Aime,,2005,3.0,3.0
Aila,,2005,3.0,3.0
Abigayle,,2005,3.0,3.0
Abbigail,,2005,3.0,3.0
Zaara,,2005,4.0,4.0
Valentina,,2005,4.0,4.0
Trinity,,2005,4.0,4.0
Amyleigh,,2005,3.0,3.0
Cheyenne,,2005,3.0,3.0
Anais,,2005,3.0,3.0
Anastasia,,2005,3.0,3.0
Charleigh,,2005,3.0,3.0
Ceri,,2005,3.0,3.0
Carris,,2005,3.0,3.0
Carragh,,2005,3.0,3.0
Carlie,,2005,3.0,3.0
Carina,,2005,3.0,3.0
Cailin,,2005,3.0,3.0
Bronagh,,2005,3.0,3.0
Bo,,2005,3.0,3.0
Ayleigh,,2005,3.0,3.0
Autumn,,2005,3.0,3.0
Astrid,,2005,3.0,3.0
Arabella,,2005,3.0,3.0
Anusha,,2005,3.0,3.0
Annabella,,2005,3.0,3.0
Ann,,2005,3.0,3.0
Anja,,2005,3.0,3.0
Angelina,,2005,3.0,3.0
Aneesa,,2005,3.0,3.0
Anam,,2005,3.0,3.0
Kaiya,,2005,3.0,3.0
Kariss,,2005,3.0,3.0
Karla,,2005,3.0,3.0
Shelly,,2005,3.0,3.0
Shelley,,2005,3.0,3.0
Shaunie,,2005,3.0,3.0
Shannen,,2005,3.0,3.0
Shanelle,,2005,3.0,3.0
Shana,,2005,3.0,3.0
Saoirse,,2005,3.0,3.0
Saniya,,2005,3.0,3.0
Rosalind,,2005,3.0,3.0
Rochelle,,2005,3.0,3.0
Rhianne,,2005,3.0,3.0
Remi,,2005,3.0,3.0
Rebeka,,2005,3.0,3.0
Rabia,,2005,3.0,3.0
Priya,,2005,3.0,3.0
Peyton,,2005,3.0,3.0
Patricia,,2005,3.0,3.0
Orlagh,,2005,3.0,3.0
Storm,,2005,3.0,3.0
Ocean,,2005,3.0,3.0
Susanna,,2005,3.0,3.0
Tahlia,,2005,3.0,3.0
Ailish,,2005,2.0,2.0
Ailis,,2005,2.0,2.0
Adeena,,2005,2.0,2.0
Ada,,2005,2.0,2.0
Abigael,,2005,2.0,2.0
Abbie-Leigh,,2005,2.0,2.0
Aamna,,2005,2.0,2.0
Zarah,,2005,3.0,3.0
Violet,,2005,3.0,3.0
Vienna,,2005,3.0,3.0
Vaila,,2005,3.0,3.0
Tracey,,2005,3.0,3.0
Tessa,,2005,3.0,3.0
Taryn,,2005,3.0,3.0
Tammie,,2005,3.0,3.0
Tammi,,2005,3.0,3.0
Talitha,,2005,3.0,3.0
Syeda,,2005,3.0,3.0
Nora,,2005,3.0,3.0
Neva,,2005,3.0,3.0
Nancy,,2005,3.0,3.0
Keziah,,2005,3.0,3.0
Keryn,,2005,3.0,3.0
Kerri,,2005,3.0,3.0
Kenna,,2005,3.0,3.0
Kendall,,2005,3.0,3.0
Kellie,,2005,3.0,3.0
Kelise,,2005,3.0,3.0
Kelis,,2005,3.0,3.0
Keisha,,2005,3.0,3.0
Keeva,,2005,3.0,3.0
Keera,,2005,3.0,3.0
Kaylin,,2005,3.0,3.0
Kayleigh-Anne,,2005,3.0,3.0
Kaycee,,2005,3.0,3.0
Katie-Ann,,2005,3.0,3.0
Katharine,,2005,3.0,3.0
Katelin,,2005,3.0,3.0
Karly,,2005,3.0,3.0
Krystal,,2005,3.0,3.0
Kylah,,2005,3.0,3.0
Lacie,,2005,3.0,3.0
Leya,,2005,3.0,3.0
Myah,,2005,3.0,3.0
Morvern,,2005,3.0,3.0
Mischa,,2005,3.0,3.0
Mila,,2005,3.0,3.0
Miah,,2005,3.0,3.0
Mhari,,2005,3.0,3.0
Merryn,,2005,3.0,3.0
Meadow,,2005,3.0,3.0
Maryann,,2005,3.0,3.0
Tierney,,2005,4.0,4.0
Mary-Jane,,2005,3.0,3.0
Marina,,2005,3.0,3.0
Mari,,2005,3.0,3.0
Maha,,2005,3.0,3.0
Lyndsay,,2005,3.0,3.0
Lyla,,2005,3.0,3.0
Lottie,,2005,3.0,3.0
Liya,,2005,3.0,3.0
Lilli,,2005,3.0,3.0
Marli,,2005,3.0,3.0
Tiana,,2005,4.0,4.0
Theresa,,2005,4.0,4.0
Tanisha,,2005,4.0,4.0
Jo,,2005,5.0,5.0
Jamielee,,2005,5.0,5.0
Iris,,2005,5.0,5.0
Imaan,,2005,5.0,5.0
Hailey,,2005,5.0,5.0
Felicity,,2005,5.0,5.0
Emma-Louise,,2005,5.0,5.0
Ellice,,2005,5.0,5.0
Eilis,,2005,5.0,5.0
Dior,,2005,5.0,5.0
Daniella,,2005,5.0,5.0
Clarissa,,2005,5.0,5.0
Chantel,,2005,5.0,5.0
Carolyn,,2005,5.0,5.0
Carli,,2005,5.0,5.0
Cari,,2005,5.0,5.0
Cali,,2005,5.0,5.0
Cadence,,2005,5.0,5.0
Beatrice,,2005,5.0,5.0
Joni,,2005,5.0,5.0
Aurora,,2005,5.0,5.0
Kadie,,2005,5.0,5.0
Kerrie,,2005,5.0,5.0
Sarah-Louise,,2005,5.0,5.0
Samara,,2005,5.0,5.0
Rubi,,2005,5.0,5.0
Roslyn,,2005,5.0,5.0
Ria,,2005,5.0,5.0
Polly,,2005,5.0,5.0
Penny,,2005,5.0,5.0
Nyah,,2005,5.0,5.0
Nieve,,2005,5.0,5.0
Murren,,2005,5.0,5.0
Miya,,2005,5.0,5.0
Millicent,,2005,5.0,5.0
Marwa,,2005,5.0,5.0
Luisa,,2005,5.0,5.0
Lillian,,2005,5.0,5.0
Leoni,,2005,5.0,5.0
Kitty,,2005,5.0,5.0
Kiana,,2005,5.0,5.0
Kerris,,2005,5.0,5.0
Kendal,,2005,5.0,5.0
Aria,,2005,5.0,5.0
Amna,,2005,5.0,5.0
Allie,,2005,5.0,5.0
Lexie,,2005,6.0,6.0
Lacey,,2005,6.0,6.0
Kyra,,2005,6.0,6.0
Kristen,,2005,6.0,6.0
Keris,,2005,6.0,6.0
Keeley,,2005,6.0,6.0
Kaylah,,2005,6.0,6.0
Kaya,,2005,6.0,6.0
Josie,,2005,6.0,6.0
Jocelyn,,2005,6.0,6.0
Joanne,,2005,6.0,6.0
Isha,,2005,6.0,6.0
Iman,,2005,6.0,6.0
Holli,,2005,6.0,6.0
Fearne,,2005,6.0,6.0
Estelle,,2005,6.0,6.0
Elspeth,,2005,6.0,6.0
Elsie,,2005,6.0,6.0
Elisabeth,,2005,6.0,6.0
Liberty,,2005,6.0,6.0
Lorna,,2005,6.0,6.0
Macey,,2005,6.0,6.0
Malaika,,2005,6.0,6.0
Allana,,2005,5.0,5.0
Aliyah,,2005,5.0,5.0
Aliya,,2005,5.0,5.0
Alexia,,2005,5.0,5.0
Alanah,,2005,5.0,5.0
Ailey,,2005,5.0,5.0
Adriana,,2005,5.0,5.0
Adelle,,2005,5.0,5.0
Verity,,2005,6.0,6.0
Scarlet,,2005,5.0,5.0
Tiffany,,2005,6.0,6.0
Simran,,2005,6.0,6.0
Sarah-Jane,,2005,6.0,6.0
Romy,,2005,6.0,6.0
Rianna,,2005,6.0,6.0
Orlaith,,2005,6.0,6.0
Nell,,2005,6.0,6.0
Nadine,,2005,6.0,6.0
Murrin,,2005,6.0,6.0
Marie,,2005,6.0,6.0
Talia,,2005,6.0,6.0
Aillie,,2005,2.0,2.0
Shauna,,2005,5.0,5.0
Suzanne,,2005,5.0,5.0
Naina,,2005,4.0,4.0
Monique,,2005,4.0,4.0
Mirrin,,2005,4.0,4.0
Mirin,,2005,4.0,4.0
Minnie,,2005,4.0,4.0
Milla,,2005,4.0,4.0
Mikayla,,2005,4.0,4.0
May,,2005,4.0,4.0
Marnie,,2005,4.0,4.0
Maisy,,2005,4.0,4.0
Maggie,,2005,4.0,4.0
Maeve,,2005,4.0,4.0
Loren,,2005,4.0,4.0
Livia,,2005,4.0,4.0
Lindsay,,2005,4.0,4.0
Linda,,2005,4.0,4.0
Leyla,,2005,4.0,4.0
Laurel,,2005,4.0,4.0
Larissa,,2005,4.0,4.0
Natalya,,2005,4.0,4.0
Kaylie,,2005,4.0,4.0
Nia,,2005,4.0,4.0
Phoenix,,2005,4.0,4.0
Tamsin,,2005,4.0,4.0
Sydney,,2005,4.0,4.0
Susannah,,2005,4.0,4.0
Susan,,2005,4.0,4.0
Star,,2005,4.0,4.0
Shonagh,,2005,4.0,4.0
Shanice,,2005,4.0,4.0
Selina,,2005,4.0,4.0
Savanna,,2005,4.0,4.0
Sana,,2005,4.0,4.0
Saffron,,2005,4.0,4.0
Sabrina,,2005,4.0,4.0
Roma,,2005,4.0,4.0
Rhiannan,,2005,4.0,4.0
Rhian,,2005,4.0,4.0
Renee,,2005,4.0,4.0
Rachelle,,2005,4.0,4.0
Pyper,,2005,4.0,4.0
Pippa,,2005,4.0,4.0
Paula,,2005,4.0,4.0
Katlyn,,2005,4.0,4.0
Karys,,2005,4.0,4.0
Karyn,,2005,4.0,4.0
Charly,,2005,4.0,4.0
Cassidy,,2005,4.0,4.0
Caitriona,,2005,4.0,4.0
Cady,,2005,4.0,4.0
Breanna,,2005,4.0,4.0
Billie-Jo,,2005,4.0,4.0
Anneliese,,2005,4.0,4.0
Anisha,,2005,4.0,4.0
Anisa,,2005,4.0,4.0
Angela,,2005,4.0,4.0
Andie,,2005,4.0,4.0
Ana,,2005,4.0,4.0
Amy-Lee,,2005,4.0,4.0
Amina,,2005,4.0,4.0
Amara,,2005,4.0,4.0
Aishah,,2005,4.0,4.0
Aimee-Leigh,,2005,4.0,4.0
Ailidh,,2005,4.0,4.0
Terri,,2005,5.0,5.0
Chelsy,,2005,4.0,4.0
Cherise,,2005,4.0,4.0
Cloe,,2005,4.0,4.0
Colleen,,2005,4.0,4.0
Kaelyn,,2005,4.0,4.0
Kaela,,2005,4.0,4.0
Jazmine,,2005,4.0,4.0
Ivy,,2005,4.0,4.0
Islay,,2005,4.0,4.0
Ishbel,,2005,4.0,4.0
Hanna,,2005,4.0,4.0
Hallie,,2005,4.0,4.0
Sorcha,,2005,5.0,5.0
Hafsah,,2005,4.0,4.0
Ellise,,2005,4.0,4.0
Elissa,,2005,4.0,4.0
Ela,,2005,4.0,4.0
Eilish,,2005,4.0,4.0
Donna,,2005,4.0,4.0
Dayna,,2005,4.0,4.0
Danica,,2005,4.0,4.0
Crystal,,2005,4.0,4.0
Collette,,2005,4.0,4.0
Elyse,,2005,4.0,4.0
Aiyana,,2005,2.0,2.0
Aiza,,2005,2.0,2.0
Alanis,,2005,2.0,2.0
Mili,,2005,2.0,2.0
Mikaela,,2005,2.0,2.0
Michaella,,2005,2.0,2.0
Mica,,2005,2.0,2.0
Meredith,,2005,2.0,2.0
Melisa,,2005,2.0,2.0
Meaghan,,2005,2.0,2.0
Maryanne,,2005,2.0,2.0
Marisa,,2005,2.0,2.0
Marion,,2005,2.0,2.0
Marianne,,2005,2.0,2.0
Marcie,,2005,2.0,2.0
Mara,,2005,2.0,2.0
Makayla,,2005,2.0,2.0
Maja,,2005,2.0,2.0
Mairin,,2005,2.0,2.0
Magdalena,,2005,2.0,2.0
Milli,,2005,2.0,2.0
Mae,,2005,2.0,2.0
Miranda,,2005,2.0,2.0
Mirran,,2005,2.0,2.0
Penelope,,2005,2.0,2.0
Nula,,2005,2.0,2.0
Norah,,2005,2.0,2.0
Nisha,,2005,2.0,2.0
Nikole,,2005,2.0,2.0
Niki,,2005,2.0,2.0
Nicolle,,2005,2.0,2.0
Nichola,,2005,2.0,2.0
Nawal,,2005,2.0,2.0
Nairne,,2005,2.0,2.0
Muireann,,2005,2.0,2.0
Moya,,2005,2.0,2.0
Morag,,2005,2.0,2.0
Misha,,2005,2.0,2.0
Mirryn,,2005,2.0,2.0
Miren,,2005,2.0,2.0
Madelaine,,2005,2.0,2.0
Maddie,,2005,2.0,2.0
Mabel,,2005,2.0,2.0
Lani,,2005,2.0,2.0
Lainey,,2005,2.0,2.0
Laibah,,2005,2.0,2.0
Kya,,2005,2.0,2.0
Kristie,,2005,2.0,2.0
Krista,,2005,2.0,2.0
Kloe,,2005,2.0,2.0
Kirstyn,,2005,2.0,2.0
Kiren,,2005,2.0,2.0
Kimi,,2005,2.0,2.0
Kiki,,2005,2.0,2.0
Kianna,,2005,2.0,2.0
Khadija,,2005,2.0,2.0
Kezia,,2005,2.0,2.0
Kelsy,,2005,2.0,2.0
Kellymarie,,2005,2.0,2.0
Latasha,,2005,2.0,2.0
Leaha,,2005,2.0,2.0
Leanna,,2005,2.0,2.0
Lyra,,2005,2.0,2.0
Lyndsey,,2005,2.0,2.0
Lynda,,2005,2.0,2.0
Lulu,,2005,2.0,2.0
Lucinda,,2005,2.0,2.0
Lowri,,2005,2.0,2.0
Lotte,,2005,2.0,2.0
Lorraine,,2005,2.0,2.0
Lorena,,2005,2.0,2.0
Raine,,2005,2.0,2.0
Lisa-Marie,,2005,2.0,2.0
Lina,,2005,2.0,2.0
Liliana,,2005,2.0,2.0
Lila,,2005,2.0,2.0
Liana,,2005,2.0,2.0
Lexi,,2005,2.0,2.0
Lesley,,2005,2.0,2.0
Lena,,2005,2.0,2.0
Leeona,,2005,2.0,2.0
Leen,,2005,2.0,2.0
Linzi,,2005,2.0,2.0
Kelci,,2005,2.0,2.0
Rania,,2005,2.0,2.0
Rebekka,,2005,2.0,2.0
Zoey,,2005,2.0,2.0
Zhara,,2005,2.0,2.0
Zaynab,,2005,2.0,2.0
Zayna,,2005,2.0,2.0
Yusra,,2005,2.0,2.0
Yazmin,,2005,2.0,2.0
Vhari,,2005,2.0,2.0
Veronica,,2005,2.0,2.0
Ula,,2005,2.0,2.0
Tyree,,2005,2.0,2.0
Tyra,,2005,2.0,2.0
Tyla,,2005,2.0,2.0
Toni-Leigh,,2005,2.0,2.0
Tian,,2005,2.0,2.0
Teresa,,2005,2.0,2.0
Tayyibah,,2005,2.0,2.0
Zoya,,2005,2.0,2.0
Tayla,,2005,2.0,2.0
Abbiegail,,2005,1.0,1.0
Tasha,,2005,2.0,2.0
Tamzyn,,2005,2.0,2.0
Tami,,2005,2.0,2.0
Samira,,2005,2.0,2.0
Sadia,,2005,2.0,2.0
Ryleigh,,2005,2.0,2.0
Ryann,,2005,2.0,2.0
Roxy,,2005,2.0,2.0
Roxanne,,2005,2.0,2.0
Romina,,2005,2.0,2.0
Romilly,,2005,2.0,2.0
Romany,,2005,2.0,2.0
River,,2005,2.0,2.0
Rhiann,,2005,2.0,2.0
Rhiana,,2005,2.0,2.0
Rhia,,2005,2.0,2.0
Rena,,2005,2.0,2.0
Rebekkah,,2005,2.0,2.0
Sammi,,2005,2.0,2.0
Sandra,,2005,2.0,2.0
Sanna,,2005,2.0,2.0
Sarah-Rose,,2005,2.0,2.0
Tallulah,,2005,2.0,2.0
Sylvie,,2005,2.0,2.0
Suzannah,,2005,2.0,2.0
Stroma,,2005,2.0,2.0
Stevi,,2005,2.0,2.0
Starr,,2005,2.0,2.0
Sophie-Louise,,2005,2.0,2.0
Sophie-Lee,,2005,2.0,2.0
Sophi,,2005,2.0,2.0
Raven,,2005,2.0,2.0
Sonia,,2005,2.0,2.0
Sofie,,2005,2.0,2.0
Sneha,,2005,2.0,2.0
Shauni,,2005,2.0,2.0
Shanna,,2005,2.0,2.0
Seonaid,,2005,2.0,2.0
Seona,,2005,2.0,2.0
Sommer,,2005,2.0,2.0
Kaylyn,,2005,2.0,2.0
Celia,,2005,2.0,2.0
Celeste,,2005,2.0,2.0
Ceilidh,,2005,2.0,2.0
Cate,,2005,2.0,2.0
Cassi,,2005,2.0,2.0
Carron,,2005,2.0,2.0
Carolina,,2005,2.0,2.0
Carley,,2005,2.0,2.0
Camille,,2005,2.0,2.0
Camilla,,2005,2.0,2.0
Cally,,2005,2.0,2.0
Calli,,2005,2.0,2.0
Caley,,2005,2.0,2.0
Caitrin,,2005,2.0,2.0
Caelyn,,2005,2.0,2.0
Cerise,,2005,2.0,2.0
Bronwen,,2005,2.0,2.0
Charlene,,2005,2.0,2.0
Deborah,,2005,2.0,2.0
Daria,,2005,2.0,2.0
Darah,,2005,2.0,2.0
Dania,,2005,2.0,2.0
Daina,,2005,2.0,2.0
Cristina,,2005,2.0,2.0
Corra,,2005,2.0,2.0
Corie,,2005,2.0,2.0
Cleo,,2005,2.0,2.0
Clementine,,2005,2.0,2.0
Clair,,2005,2.0,2.0
Christine,,2005,2.0,2.0
Chrissie,,2005,2.0,2.0
Cherry,,2005,2.0,2.0
Chelsie,,2005,2.0,2.0
Charmaine,,2005,2.0,2.0
Charisse,,2005,2.0,2.0
Broghan,,2005,2.0,2.0
Bria,,2005,2.0,2.0
Brenna,,2005,2.0,2.0
Anjali,,2005,2.0,2.0
Anika,,2005,2.0,2.0
Angharad,,2005,2.0,2.0
Ananya,,2005,2.0,2.0
Amy-Louise,,2005,2.0,2.0
Amy-Leigh,,2005,2.0,2.0
Aminah,,2005,2.0,2.0
Amiee,,2005,2.0,2.0
Amellia,,2005,2.0,2.0
Ameera,,2005,2.0,2.0
Allanah,,2005,2.0,2.0
Alexsandra,,2005,2.0,2.0
Alena,,2005,2.0,2.0
Aleigha,,2005,2.0,2.0
Aleeza,,2005,2.0,2.0
Alayna,,2005,2.0,2.0
Annalie,,2005,2.0,2.0
Annalisa,,2005,2.0,2.0
Anouk,,2005,2.0,2.0
Aqsa,,2005,2.0,2.0
Brenda,,2005,2.0,2.0
Billie-Jean,,2005,2.0,2.0
Belle,,2005,2.0,2.0
Bella,,2005,2.0,2.0
Belinda,,2005,2.0,2.0
Beckie,,2005,2.0,2.0
Ayva,,2005,2.0,2.0
Della,,2005,2.0,2.0
Aysha,,2005,2.0,2.0
Ayley,,2005,2.0,2.0
Ayisha,,2005,2.0,2.0
Assia,,2005,2.0,2.0
Ashlin,,2005,2.0,2.0
Ashlie,,2005,2.0,2.0
Ashlea,,2005,2.0,2.0
Aseel,,2005,2.0,2.0
Arlene,,2005,2.0,2.0
Areeba,,2005,2.0,2.0
Ayse,,2005,2.0,2.0
Keely,,2005,2.0,2.0
Demilee,,2005,2.0,2.0
Denni,,2005,2.0,2.0
Jolene,,2005,2.0,2.0
Jiya,,2005,2.0,2.0
Jenni,,2005,2.0,2.0
Jemima,,2005,2.0,2.0
Jeannie,,2005,2.0,2.0
Jean,,2005,2.0,2.0
Jazmyn,,2005,2.0,2.0
Jayde,,2005,2.0,2.0
Jaya,,2005,2.0,2.0
Jasmyn,,2005,2.0,2.0
Jannat,,2005,2.0,2.0
Janna,,2005,2.0,2.0
Janet,,2005,2.0,2.0
Jaime-Leigh,,2005,2.0,2.0
Isobella,,2005,2.0,2.0
Isis,,2005,2.0,2.0
Iseabail,,2005,2.0,2.0
Iqra,,2005,2.0,2.0
Judith,,2005,2.0,2.0
Ione,,2005,2.0,2.0
Juliana,,2005,2.0,2.0
Justine,,2005,2.0,2.0
Kaylay,,2005,2.0,2.0
Kaydee,,2005,2.0,2.0
Kayci,,2005,2.0,2.0
Kay,,2005,2.0,2.0
Katya,,2005,2.0,2.0
Katlin,,2005,2.0,2.0
Katie-Louise,,2005,2.0,2.0
Katie-Anne,,2005,2.0,2.0
Katelynn,,2005,2.0,2.0
Karris,,2005,2.0,2.0
Karrie,,2005,2.0,2.0
Karlie,,2005,2.0,2.0
Kari,,2005,2.0,2.0
Kalli,,2005,2.0,2.0
Kaja,,2005,2.0,2.0
Kaisha,,2005,2.0,2.0
Kailyn,,2005,2.0,2.0
Kaia,,2005,2.0,2.0
June,,2005,2.0,2.0
Ida,,2005,2.0,2.0
Emmie,,2005,2.0,2.0
Elysse,,2005,2.0,2.0
Eloisa,,2005,2.0,2.0
Ellie-Mai,,2005,2.0,2.0
Elisa,,2005,2.0,2.0
Eleni,,2005,2.0,2.0
Eleanore,,2005,2.0,2.0
Eireann,,2005,2.0,2.0
Edie,,2005,2.0,2.0
Ealasaid,,2005,2.0,2.0
Eabha,,2005,2.0,2.0
Diya,,2005,2.0,2.0
Errin,,2005,2.0,2.0
Erynn,,2005,2.0,2.0
Estella,,2005,2.0,2.0
Eubha,,2005,2.0,2.0
Hira,,2005,2.0,2.0
Harli,,2005,2.0,2.0
Hamna,,2005,2.0,2.0
Haleema,,2005,2.0,2.0
Hailie,,2005,2.0,2.0
Gwendoline,,2005,2.0,2.0
Greta,,2005,2.0,2.0
Gianna,,2005,2.0,2.0
Georgi,,2005,2.0,2.0
Geena,,2005,2.0,2.0
Freja,,2005,2.0,2.0
Frances,,2005,2.0,2.0
Fleur,,2005,2.0,2.0
Farah,,2005,2.0,2.0
Euphemia,,2005,2.0,2.0
Giselle,,2005,2.0,2.0
Denise,,2005,6.0,6.0
Frida,,2005,1.0,1.0
Reanna,,2005,1.0,1.0
Reah,,2005,1.0,1.0
Razia,,2005,1.0,1.0
Rawan,,2005,1.0,1.0
Reanne,,2005,1.0,1.0
Raigan,,2005,1.0,1.0
Reyna,,2005,1.0,1.0
Reiley,,2005,1.0,1.0
Rehana,,2005,1.0,1.0
Rebecka,,2005,1.0,1.0
Rebeccah,,2005,1.0,1.0
Rebeca,,2005,1.0,1.0
Rahma,,2005,1.0,1.0
Pia,,2005,1.0,1.0
Pheobe,,2005,1.0,1.0
Pearl,,2005,1.0,1.0
Pauline,,2005,1.0,1.0
Patience,,2005,1.0,1.0
Poppie,,2005,1.0,1.0
Priscilla,,2005,1.0,1.0
Primrose,,2005,1.0,1.0
Precious,,2005,1.0,1.0
Pooja,,2005,1.0,1.0
Saarah,,2005,1.0,1.0
Saanvi,,2005,1.0,1.0
Ryah,,2005,1.0,1.0
Saba,,2005,1.0,1.0
Rubie,,2005,1.0,1.0
Sabah,,2005,1.0,1.0
Safaa,,2005,1.0,1.0
Samanta,,2005,1.0,1.0
Sakura,,2005,1.0,1.0
Saja,,2005,1.0,1.0
Saima,,2005,1.0,1.0
Sahara,,2005,1.0,1.0
Sahar,,2005,1.0,1.0
Sacha,,2005,1.0,1.0
Ruadhan,,2005,1.0,1.0
Riya,,2005,1.0,1.0
Rihanna,,2005,1.0,1.0
Rianne,,2005,1.0,1.0
Riana,,2005,1.0,1.0
Riah,,2005,1.0,1.0
Romana,,2005,1.0,1.0
Roxanna,,2005,1.0,1.0
Rowen,,2005,1.0,1.0
Rowanne,,2005,1.0,1.0
Rosalynn,,2005,1.0,1.0
Rosalie,,2005,1.0,1.0
Roni,,2005,1.0,1.0
Romi,,2005,1.0,1.0
Rosanna,,2005,1.0,1.0
Paighton,,2005,1.0,1.0
Muskaan,,2005,1.0,1.0
Murryn,,2005,1.0,1.0
Nakita,,2005,1.0,1.0
Najma,,2005,1.0,1.0
Naimh,,2005,1.0,1.0
Naima,,2005,1.0,1.0
Nafisa,,2005,1.0,1.0
Nafeesa,,2005,1.0,1.0
Nada,,2005,1.0,1.0
Nabiha,,2005,1.0,1.0
Myla,,2005,1.0,1.0
Morghan,,2005,1.0,1.0
Morgen,,2005,1.0,1.0
Mimi,,2005,1.0,1.0
Millie-Rose,,2005,1.0,1.0
Millen,,2005,1.0,1.0
Michela,,2005,1.0,1.0
Micaela,,2005,1.0,1.0
Monika,,2005,1.0,1.0
Molli,,2005,1.0,1.0
Misty,,2005,1.0,1.0
Miryn,,2005,1.0,1.0
Natascha,,2005,1.0,1.0
Oban,,2005,1.0,1.0
Nyomi,,2005,1.0,1.0
Nyla,,2005,1.0,1.0
Nya,,2005,1.0,1.0
Norma,,2005,1.0,1.0
Nola,,2005,1.0,1.0
Oreoluwa,,2005,1.0,1.0
Ophelia,,2005,1.0,1.0
Ona,,2005,1.0,1.0
Nelly,,2005,1.0,1.0
Neha,,2005,1.0,1.0
Neeve,,2005,1.0,1.0
Nazia,,2005,1.0,1.0
Nathalie,,2005,1.0,1.0
Nerys,,2005,1.0,1.0
Nikola,,2005,1.0,1.0
Nikkita,,2005,1.0,1.0
Nik,,2005,1.0,1.0
Nickie,,2005,1.0,1.0
